-2615.28,1798.01,4706
-1643.58,2259.92,5915
0,2671.41,6992
2375.76,3266.67,8550
-2615.28,1789.83,4706
-1643.58,2249.65,5915
0,2659.27,6992
2375.76,3251.82,8550
-2651.4,1806.27,4771
-1615.79,2201.52,5815
0,2594.5,6853
2375.76,3236.97,8550
-2651.4,1797.98,4771
-1615.79,2191.42,5815
0,2582.6,6853
2375.76,3222.12,8550
-2688.64,1814.83,4838
-1615.79,2181.32,5815
0,2570.7,6853
2375.76,3207.28,8550
-2688.64,1806.43,4838
-1589.12,2135.38,5719
0,2558.8,6853
2375.76,3192.43,8550
-2688.64,1798.03,4838
-1589.12,2125.45,5719
0,2598.55,6992
2375.76,3177.58,8550
-2688.64,1789.62,4838
-1589.12,2115.52,5719
0,2534.99,6853
2375.76,3162.73,8550
-2688.64,1781.22,4838
-1563.28,2071.34,5626
0,2574.27,6992
2375.76,3147.88,8550
-2688.64,1772.82,4838
-1563.28,2061.57,5626
0,2562.13,6992
2375.76,3133.03,8550
-2537.86,1909.36,4581
-1661.75,2508.3,6018
2.82382,677.717,1626
2390.61,3563.64,8550
-2537.86,1901.41,4581
-1661.75,2497.85,6018
2.82382,674.893,1626
2390.61,3548.79,8550
-2572.21,1919.08,4643
-1661.75,2487.4,6018
2.82382,672.069,1626
2390.61,3533.94,8550
-2572.21,1911.01,4643
-1661.75,2476.95,6018
2.83771,672.538,1634
2390.61,3519.09,8550
-2607.11,1928.77,4706
-1661.75,2466.5,6018
2.82382,666.422,1626
2390.61,3504.25,8550
-2607.11,1920.6,4706
-1661.75,2456.05,6018
2.82382,663.598,1626
2390.61,3489.4,8550
-2643.12,1938.84,4771
-1661.75,2445.59,6018
2.82382,660.774,1626
2451.28,3562.73,8767
-2607.11,1904.25,4706
-1661.75,2435.14,6018
2.82382,657.95,1626
2390.61,3459.7,8550
-2607.11,1896.08,4706
-1661.75,2424.69,6018
2.82382,655.126,1626
2451.28,3532.28,8767
-2607.11,1887.91,4706
-1633.31,2372.92,5915
2.82382,652.302,1626
2451.28,3517.06,8767
-2607.11,1879.73,4706
-1661.75,2403.79,6018
2.82382,649.479,1626
2451.28,3501.83,8767
-2643.12,1897.41,4771
-1661.75,2393.34,6018
2.82382,646.655,1626
2451.28,3486.61,8767
-2643.12,1889.13,4771
-1661.75,2382.89,6018
2.82382,643.831,1626
2390.61,3385.46,8550
-2643.12,1880.84,4771
-1661.75,2372.44,6018
2.82382,641.007,1626
2390.61,3370.61,8550
-2680.24,1898.85,4838
-1633.31,2321.56,5915
2.79777,632.296,1611
2390.61,3355.76,8550
-2680.24,1890.45,4838
-1633.31,2311.29,5915
0,0,0
2390.61,3340.91,8550
-2680.24,1882.05,4838
-1633.31,2301.01,5915
12.6551,2834.74,7287
2390.61,3326.06,8550
-2680.24,1873.64,4838
-1633.31,2290.74,5915
12.6551,2822.08,7287
2390.61,3311.22,8550
-2717.91,1891.46,4906
-1633.31,2280.47,5915
12.3946,2751.6,7137
2390.61,3296.37,8550
-2680.24,1856.84,4838
-1633.31,2270.2,5915
12.3946,2739.2,7137
2390.61,3281.52,8550
-2680.24,1848.44,4838
-1633.31,2259.92,5915
12.3946,2726.81,7137
2390.61,3266.67,8550
-2680.24,1840.04,4838
-1605.7,2211.62,5815
12.1428,2659.27,6992
2390.61,3251.82,8550
-2680.24,1831.63,4838
-1605.7,2201.52,5815
12.1428,2647.12,6992
2390.61,3236.97,8550
-2680.24,1823.23,4838
-1605.7,2191.42,5815
12.1428,2634.98,6992
2390.61,3222.12,8550
-2717.91,1840.34,4906
-1605.7,2181.32,5815
11.9014,2570.7,6853
2390.61,3207.28,8550
-2680.24,1806.43,4838
-1579.19,2135.38,5719
11.9014,2558.8,6853
2390.61,3192.43,8550
-2717.91,1823.3,4906
-1579.19,2125.45,5719
11.9014,2546.89,6853
2390.61,3177.58,8550
-2717.91,1814.78,4906
-1553.51,2081.11,5626
12.1428,2586.41,6992
2390.61,3162.73,8550
-2717.91,1806.26,4906
-1553.51,2071.34,5626
12.1428,2574.27,6992
2390.61,3147.88,8550
-2717.91,1797.74,4906
-1553.51,2061.57,5626
12.1428,2562.13,6992
2390.61,3133.03,8550
-2529.9,1909.36,4581
-1651.3,2508.3,6018
5.64764,677.717,1626
2405.46,3563.64,8550
-2529.9,1901.41,4581
-1680.38,2541.85,6124
5.64764,674.893,1626
2405.46,3548.79,8550
-2564.14,1919.08,4643
-1651.3,2487.4,6018
5.64764,672.069,1626
2405.46,3533.94,8550
-2564.14,1911.01,4643
-1651.3,2476.95,6018
5.67543,672.538,1634
2405.46,3519.09,8550
-2634.83,1955.41,4771
-1651.3,2466.5,6018
5.67543,669.7,1634
2405.46,3504.25,8550
-2634.83,1947.12,4771
-1651.3,2456.05,6018
5.67543,666.863,1634
2405.46,3489.4,8550
-2634.83,1938.84,4771
-1651.3,2445.59,6018
5.67543,664.025,1634
2405.46,3474.55,8550
-2634.83,1930.55,4771
-1651.3,2435.14,6018
5.67543,661.187,1634
2405.46,3459.7,8550
-2598.94,1896.08,4706
-1651.3,2424.69,6018
5.67543,658.349,1634
2405.46,3444.85,8550
-2598.94,1887.91,4706
-1623.04,2372.92,5915
5.64764,652.302,1626
2466.51,3517.06,8767
-2598.94,1879.73,4706
-1623.04,2362.65,5915
5.64764,649.479,1626
2405.46,3415.16,8550
-2634.83,1897.41,4771
-1651.3,2393.34,6018
5.64764,646.655,1626
2466.51,3486.61,8767
-2634.83,1889.13,4771
-1651.3,2382.89,6018
5.64764,643.831,1626
2405.46,3385.46,8550
-2634.83,1880.84,4771
-1651.3,2372.44,6018
0,0,0
2405.46,3370.61,8550
-2671.83,1898.85,4838
-1623.04,2321.56,5915
0,0,0
2405.46,3355.76,8550
-2671.83,1890.45,4838
-1623.04,2311.29,5915
0,0,0
2405.46,3340.91,8550
-2709.39,1908.5,4906
-1623.04,2301.01,5915
25.3102,2834.74,7287
2405.46,3326.06,8550
-2748.6,1927.48,4977
-1623.04,2290.74,5915
25.3102,2822.08,7287
2405.46,3311.22,8550
-2748.6,1918.83,4977
-1623.04,2280.47,5915
24.7892,2751.6,7137
2405.46,3296.37,8550
-2748.6,1910.19,4977
-1623.04,2270.2,5915
24.7892,2739.2,7137
2405.46,3281.52,8550
-2748.6,1901.55,4977
-1623.04,2259.92,5915
24.7892,2726.81,7137
2466.51,3349.58,8767
-2748.6,1892.9,4977
-1623.04,2249.65,5915
24.7892,2714.42,7137
2405.46,3251.82,8550
-2748.6,1884.26,4977
-1623.04,2239.38,5915
24.2855,2647.12,6992
2405.46,3236.97,8550
-2748.6,1875.62,4977
-1595.6,2191.42,5815
24.2855,2634.98,6992
2405.46,3222.12,8550
-2748.6,1866.97,4977
-1595.6,2181.32,5815
23.8028,2570.7,6853
2405.46,3207.28,8550
-2748.6,1858.33,4977
-1595.6,2171.22,5815
23.8028,2558.8,6853
2405.46,3192.43,8550
-2748.6,1849.69,4977
-1569.26,2125.45,5719
23.8028,2546.89,6853
2405.46,3177.58,8550
-2709.39,1814.78,4906
-1569.26,2115.52,5719
23.8028,2534.99,6853
2405.46,3162.73,8550
-2709.39,1806.26,4906
-1543.74,2071.34,5626
24.2855,2574.27,6992
2405.46,3147.88,8550
-2748.6,1823.76,4977
-1543.74,2061.57,5626
24.7892,2615.26,7137
2405.46,3133.03,8550
-2521.95,1909.36,4581
-1669.75,2552.48,6124
0,0,0
2420.31,3563.64,8550
-2521.95,1901.41,4581
-1669.75,2541.85,6124
8.47146,674.893,1626
2420.31,3548.79,8550
-2556.08,1919.08,4643
-1669.75,2531.21,6124
8.47146,672.069,1626
2420.31,3533.94,8550
-2590.76,1936.94,4706
-1640.85,2476.95,6018
8.51314,672.538,1634
2420.31,3519.09,8550
-2590.76,1928.77,4706
-1640.85,2466.5,6018
8.51314,669.7,1634
2420.31,3504.25,8550
-2590.76,1920.6,4706
-1640.85,2456.05,6018
8.51314,666.863,1634
2420.31,3489.4,8550
-2626.55,1938.84,4771
-1640.85,2445.59,6018
8.51314,664.025,1634
2420.31,3474.55,8550
-2626.55,1930.55,4771
-1640.85,2435.14,6018
8.51314,661.187,1634
2420.31,3459.7,8550
-2626.55,1922.27,4771
-1612.76,2383.19,5915
8.51314,658.349,1634
2481.73,3532.28,8767
-2590.76,1887.91,4706
-1612.76,2372.92,5915
8.47146,652.302,1626
2481.73,3517.06,8767
-2590.76,1879.73,4706
-1612.76,2362.65,5915
8.47146,649.479,1626
2481.73,3501.83,8767
-2626.55,1897.41,4771
-1612.76,2352.38,5915
8.47146,646.655,1626
2481.73,3486.61,8767
-2626.55,1889.13,4771
-1612.76,2342.1,5915
8.47146,643.831,1626
2420.31,3385.46,8550
-2626.55,1880.84,4771
-1640.85,2372.44,6018
0,0,0
2481.73,3456.16,8767
-2663.43,1898.85,4838
-1612.76,2321.56,5915
0,0,0
2420.31,3355.76,8550
-2663.43,1890.45,4838
-1612.76,2311.29,5915
0,0,0
2420.31,3340.91,8550
-2739.95,1936.12,4977
-1612.76,2301.01,5915
0,0,0
2420.31,3326.06,8550
-2739.95,1927.48,4977
-1640.85,2330.63,6018
37.9653,2822.08,7287
2420.31,3311.22,8550
-2780.14,1946.98,5050
-1640.85,2320.18,6018
37.9653,2809.43,7287
2420.31,3296.37,8550
-2780.14,1938.21,5050
-1640.85,2309.73,6018
37.1838,2739.2,7137
2481.73,3364.8,8767
-2780.14,1929.44,5050
-1612.76,2259.92,5915
37.1838,2726.81,7137
2481.73,3349.58,8767
-2780.14,1920.67,5050
-1612.76,2249.65,5915
36.4283,2659.27,6992
2420.31,3251.82,8550
-2780.14,1911.9,5050
-1612.76,2239.38,5915
36.4283,2647.12,6992
2420.31,3236.97,8550
-2739.95,1875.62,4977
-1585.5,2191.42,5815
35.7041,2582.6,6853
2420.31,3222.12,8550
-2739.95,1866.97,4977
-1585.5,2181.32,5815
35.7041,2570.7,6853
2420.31,3207.28,8550
-2739.95,1858.33,4977
-1559.32,2135.38,5719
35.7041,2558.8,6853
2420.31,3192.43,8550
-2780.14,1876.82,5050
-1559.32,2125.45,5719
35.7041,2546.89,6853
2420.31,3177.58,8550
-2739.95,1841.04,4977
-1533.97,2081.11,5626
35.7041,2534.99,6853
2420.31,3162.73,8550
-2780.14,1859.28,5050
-1533.97,2071.34,5626
36.4283,2574.27,6992
2420.31,3147.88,8550
-2780.14,1850.51,5050
-1533.97,2061.57,5626
36.4283,2562.13,6992
2420.31,3133.03,8550
-2513.99,1909.36,4581
-1630.4,2508.3,6018
0,0,0
2435.15,3563.64,8550
-2513.99,1901.41,4581
-1659.11,2541.85,6124
0,0,0
2435.15,3548.79,8550
-2548.02,1919.08,4643
-1630.4,2487.4,6018
11.2953,672.069,1626
2435.15,3533.94,8550
-2582.59,1936.94,4706
-1630.4,2476.95,6018
0,0,0
2435.15,3519.09,8550
-2582.59,1928.77,4706
-1630.4,2466.5,6018
11.3509,669.7,1634
2435.15,3504.25,8550
-2618.26,1947.12,4771
-1630.4,2456.05,6018
11.3509,666.863,1634
2435.15,3489.4,8550
-2618.26,1938.84,4771
-1630.4,2445.59,6018
11.3509,664.025,1634
2435.15,3474.55,8550
-2655.03,1957.66,4838
-1630.4,2435.14,6018
11.3509,661.187,1634
2435.15,3459.7,8550
-2618.26,1922.27,4771
-1630.4,2424.69,6018
11.3509,658.349,1634
2496.96,3532.28,8767
-2655.03,1940.86,4838
-1602.49,2372.92,5915
11.3509,655.512,1634
2496.96,3517.06,8767
-2618.26,1905.7,4771
-1602.49,2362.65,5915
11.3509,652.674,1634
2496.96,3501.83,8767
-2618.26,1897.41,4771
-1630.4,2393.34,6018
11.3509,649.836,1634
2435.15,3400.31,8550
-2618.26,1889.13,4771
-1630.4,2382.89,6018
11.3509,646.999,1634
2435.15,3385.46,8550
-2655.03,1907.25,4838
-1630.4,2372.44,6018
0,0,0
2435.15,3370.61,8550
-2655.03,1898.85,4838
-1630.4,2361.98,6018
0,0,0
2435.15,3355.76,8550
-2655.03,1890.45,4838
-1630.4,2351.53,6018
0,0,0
2435.15,3340.91,8550
-2692.35,1908.5,4906
-1630.4,2341.08,6018
0,0,0
2435.15,3326.06,8550
-2731.31,1927.48,4977
-1630.4,2330.63,6018
0,0,0
2496.96,3395.25,8767
-2731.31,1918.83,4977
-1630.4,2320.18,6018
51.711,2869.96,7444
2496.96,3380.03,8767
-2731.31,1910.19,4977
-1630.4,2309.73,6018
49.5784,2739.2,7137
2496.96,3364.8,8767
-2771.37,1929.44,5050
-1630.4,2299.28,6018
49.5784,2726.81,7137
2496.96,3349.58,8767
-2771.37,1920.67,5050
-1630.4,2288.83,6018
48.5711,2659.27,6992
2496.96,3334.35,8767
-2771.37,1911.9,5050
-1575.4,2201.52,5815
48.5711,2647.12,6992
2496.96,3319.13,8767
-2771.37,1903.13,5050
-1575.4,2191.42,5815
48.5711,2634.98,6992
2496.96,3303.9,8767
-2771.37,1894.36,5050
-1575.4,2181.32,5815
48.5711,2622.84,6992
2435.15,3207.28,8550
-2771.37,1885.59,5050
-1575.4,2171.22,5815
48.5711,2610.7,6992
2435.15,3192.43,8550
-2771.37,1876.82,5050
-1549.39,2125.45,5719
48.5711,2598.55,6992
2435.15,3177.58,8550
-2771.37,1868.05,5050
-1524.2,2081.11,5626
48.5711,2586.41,6992
2435.15,3162.73,8550
-2771.37,1859.28,5050
-1524.2,2071.34,5626
48.5711,2574.27,6992
2496.96,3227.78,8767
-2771.37,1850.51,5050
-1524.2,2061.57,5626
49.5784,2615.26,7137
2435.15,3133.03,8550
-2539.95,1935.2,4643
-1619.95,2508.3,6018
0,0,0
2450,3563.64,8550
-2539.95,1927.14,4643
-1619.95,2497.85,6018
0,0,0
2450,3548.79,8550
-2574.42,1945.12,4706
-1619.95,2487.4,6018
0,0,0
2450,3533.94,8550
-2609.98,1963.7,4771
-1648.48,2520.58,6124
0,0,0
2450,3519.09,8550
-2609.98,1955.41,4771
-1619.95,2466.5,6018
0,0,0
2450,3504.25,8550
-2609.98,1947.12,4771
-1619.95,2456.05,6018
14.1886,666.863,1634
2450,3489.4,8550
-2646.63,1966.07,4838
-1619.95,2445.59,6018
14.1886,664.025,1634
2450,3474.55,8550
-2683.83,1985.18,4906
-1619.95,2435.14,6018
14.1886,661.187,1634
2450,3459.7,8550
-2683.83,1976.66,4906
-1619.95,2424.69,6018
14.1886,658.349,1634
2512.18,3532.28,8767
-2683.83,1968.14,4906
-1619.95,2414.24,6018
14.1886,655.512,1634
2512.18,3517.06,8767
-2683.83,1959.62,4906
-1592.22,2362.65,5915
14.1886,652.674,1634
2512.18,3501.83,8767
-2646.63,1924.06,4838
-1619.95,2393.34,6018
14.1886,649.836,1634
2450,3400.31,8550
-2646.63,1915.65,4838
-1619.95,2382.89,6018
14.1886,646.999,1634
2450,3385.46,8550
-2646.63,1907.25,4838
-1619.95,2372.44,6018
0,0,0
2450,3370.61,8550
-2683.83,1925.54,4906
-1619.95,2361.98,6018
0,0,0
2450,3355.76,8550
-2683.83,1917.02,4906
-1619.95,2351.53,6018
0,0,0
2450,3340.91,8550
-2722.67,1936.12,4977
-1592.22,2301.01,5915
0,0,0
2450,3326.06,8550
-2722.67,1927.48,4977
-1619.95,2330.63,6018
0,0,0
2512.18,3395.25,8767
-2722.67,1918.83,4977
-1619.95,2320.18,6018
0,0,0
2512.18,3380.03,8767
-2722.67,1910.19,4977
-1592.22,2270.2,5915
61.9729,2739.2,7137
2512.18,3364.8,8767
-2762.6,1929.44,5050
-1592.22,2259.92,5915
61.9729,2726.81,7137
2512.18,3349.58,8767
-2722.67,1892.9,4977
-1592.22,2249.65,5915
60.7139,2659.27,6992
2450,3251.82,8550
-2762.6,1911.9,5050
-1592.22,2239.38,5915
60.7139,2647.12,6992
2512.18,3319.13,8767
-2722.67,1875.62,4977
-1565.3,2191.42,5815
60.7139,2634.98,6992
2450,3222.12,8550
-2762.6,1894.36,5050
-1565.3,2181.32,5815
60.7139,2622.84,6992
2450,3207.28,8550
-2722.67,1858.33,4977
-1539.46,2135.38,5719
59.5069,2558.8,6853
2450,3192.43,8550
-2762.6,1876.82,5050
-1514.43,2090.88,5626
59.5069,2546.89,6853
2450,3177.58,8550
-2722.67,1841.04,4977
-1514.43,2081.11,5626
59.5069,2534.99,6853
2450,3162.73,8550
-2762.6,1859.28,5050
-1489.93,2037.84,5535
60.7139,2574.27,6992
2512.18,3227.78,8767
-2762.6,1850.51,5050
-1514.43,2061.57,5626
61.9729,2615.26,7137
2512.18,3212.55,8767
-2531.89,1935.2,4643
-1609.49,2508.3,6018
0,0,0
2464.85,3563.64,8550
-2566.24,1953.29,4706
-1609.49,2497.85,6018
0,0,0
2464.85,3548.79,8550
-2566.24,1945.12,4706
-1637.84,2531.21,6124
0,0,0
2464.85,3533.94,8550
-2601.69,1963.7,4771
-1637.84,2520.58,6124
0,0,0
2464.85,3519.09,8550
-2601.69,1955.41,4771
-1637.84,2509.94,6124
0,0,0
2464.85,3504.25,8550
-2601.69,1947.12,4771
-1609.49,2456.05,6018
16.9429,663.598,1626
2464.85,3489.4,8550
-2638.23,1966.07,4838
-1609.49,2445.59,6018
16.9429,660.774,1626
2464.85,3474.55,8550
-2675.31,1985.18,4906
-1609.49,2435.14,6018
17.0263,661.187,1634
2464.85,3459.7,8550
-2675.31,1976.66,4906
-1609.49,2424.69,6018
17.0263,658.349,1634
2527.41,3532.28,8767
-2675.31,1968.14,4906
-1609.49,2414.24,6018
17.0263,655.512,1634
2527.41,3517.06,8767
-2714.02,1987.98,4977
-1581.95,2362.65,5915
17.0263,652.674,1634
2527.41,3501.83,8767
-2714.02,1979.34,4977
-1609.49,2393.34,6018
17.0263,649.836,1634
2527.41,3486.61,8767
-2675.31,1942.58,4906
-1581.95,2342.1,5915
17.0263,646.999,1634
2464.85,3385.46,8550
-2675.31,1934.06,4906
-1581.95,2331.83,5915
0,0,0
2527.41,3456.16,8767
-2675.31,1925.54,4906
-1581.95,2321.56,5915
0,0,0
2464.85,3355.76,8550
-2675.31,1917.02,4906
-1581.95,2311.29,5915
0,0,0
2527.41,3425.71,8767
-2714.02,1936.12,4977
-1581.95,2301.01,5915
0,0,0
2527.41,3410.48,8767
-2714.02,1927.48,4977
-1581.95,2290.74,5915
0,0,0
2527.41,3395.25,8767
-2714.02,1918.83,4977
-1581.95,2280.47,5915
0,0,0
2527.41,3380.03,8767
-2714.02,1910.19,4977
-1581.95,2270.2,5915
0,0,0
2527.41,3364.8,8767
-2753.83,1929.44,5050
-1581.95,2259.92,5915
0,0,0
2527.41,3349.58,8767
-2714.02,1892.9,4977
-1581.95,2249.65,5915
72.8566,2659.27,6992
2527.41,3334.35,8767
-2753.83,1911.9,5050
-1581.95,2239.38,5915
72.8566,2647.12,6992
2527.41,3319.13,8767
-2714.02,1875.62,4977
-1555.2,2191.42,5815
72.8566,2634.98,6992
2527.41,3303.9,8767
-2753.83,1894.36,5050
-1555.2,2181.32,5815
72.8566,2622.84,6992
2527.41,3288.68,8767
-2714.02,1858.33,4977
-1555.2,2171.22,5815
71.4083,2558.8,6853
2527.41,3273.45,8767
-2753.83,1876.82,5050
-1529.53,2125.45,5719
71.4083,2546.89,6853
2464.85,3177.58,8550
-2753.83,1868.05,5050
-1504.65,2081.11,5626
71.4083,2534.99,6853
2464.85,3162.73,8550
-2753.83,1859.28,5050
-1480.32,2037.84,5535
72.8566,2574.27,6992
2527.41,3227.78,8767
-2753.83,1850.51,5050
-1504.65,2061.57,5626
72.8566,2562.13,6992
2527.41,3212.55,8767
-2558.07,1961.46,4706
-1599.04,2508.3,6018
0,0,0
2479.7,3563.64,8550
-2558.07,1953.29,4706
-1599.04,2497.85,6018
0,0,0
2479.7,3548.79,8550
-2558.07,1945.12,4706
-1627.21,2531.21,6124
0,0,0
2479.7,3533.94,8550
-2593.4,1963.7,4771
-1627.21,2520.58,6124
0,0,0
2479.7,3519.09,8550
-2593.4,1955.41,4771
-1627.21,2509.94,6124
0,0,0
2479.7,3504.25,8550
-2629.82,1974.47,4838
-1599.04,2456.05,6018
0,0,0
2479.7,3489.4,8550
-2629.82,1966.07,4838
-1599.04,2445.59,6018
19.7667,660.774,1626
2479.7,3474.55,8550
-2666.79,1985.18,4906
-1599.04,2435.14,6018
19.864,661.187,1634
2479.7,3459.7,8550
-2666.79,1976.66,4906
-1599.04,2424.69,6018
19.864,658.349,1634
2542.63,3532.28,8767
-2705.38,1996.62,4977
-1599.04,2414.24,6018
19.864,655.512,1634
2542.63,3517.06,8767
-2705.38,1987.98,4977
-1571.67,2362.65,5915
19.864,652.674,1634
2542.63,3501.83,8767
-2705.38,1979.34,4977
-1571.67,2352.38,5915
19.864,649.836,1634
2542.63,3486.61,8767
-2666.79,1942.58,4906
-1571.67,2342.1,5915
0,0,0
2542.63,3471.38,8767
-2705.38,1962.05,4977
-1571.67,2331.83,5915
0,0,0
2542.63,3456.16,8767
-2705.38,1953.41,4977
-1571.67,2321.56,5915
0,0,0
2542.63,3440.93,8767
-2666.79,1917.02,4906
-1571.67,2311.29,5915
0,0,0
2542.63,3425.71,8767
-2705.38,1936.12,4977
-1571.67,2301.01,5915
0,0,0
2542.63,3410.48,8767
-2705.38,1927.48,4977
-1545.1,2252.01,5815
0,0,0
2542.63,3395.25,8767
-2705.38,1918.83,4977
-1571.67,2280.47,5915
0,0,0
2542.63,3380.03,8767
-2705.38,1910.19,4977
-1571.67,2270.2,5915
0,0,0
2542.63,3364.8,8767
-2705.38,1901.55,4977
-1571.67,2259.92,5915
0,0,0
2542.63,3349.58,8767
-2705.38,1892.9,4977
-1571.67,2249.65,5915
83.3096,2606.4,6853
2542.63,3334.35,8767
-2705.38,1884.26,4977
-1545.1,2201.52,5815
83.3096,2594.5,6853
2542.63,3319.13,8767
-2705.38,1875.62,4977
-1545.1,2191.42,5815
84.9994,2634.98,6992
2542.63,3303.9,8767
-2745.06,1894.36,5050
-1545.1,2181.32,5815
83.3096,2570.7,6853
2542.63,3288.68,8767
-2705.38,1858.33,4977
-1519.6,2135.38,5719
83.3096,2558.8,6853
2542.63,3273.45,8767
-2745.06,1876.82,5050
-1494.88,2090.88,5626
83.3096,2546.89,6853
2542.63,3258.23,8767
-2745.06,1868.05,5050
-1494.88,2081.11,5626
83.3096,2534.99,6853
2542.63,3243,8767
-2745.06,1859.28,5050
-1470.7,2037.84,5535
84.9994,2574.27,6992
2542.63,3227.78,8767
-2785.83,1877.99,5125
-1494.88,2061.57,5626
84.9994,2562.13,6992
2542.63,3212.55,8767
-2549.9,1961.46,4706
-1616.57,2552.48,6124
0,0,0
2494.55,3563.64,8550
-2549.9,1953.29,4706
-1616.57,2541.85,6124
0,0,0
2494.55,3548.79,8550
-2549.9,1945.12,4706
-1616.57,2531.21,6124
0,0,0
2494.55,3533.94,8550
-2585.12,1963.7,4771
-1616.57,2520.58,6124
0,0,0
2494.55,3519.09,8550
-2585.12,1955.41,4771
-1616.57,2509.94,6124
0,0,0
2494.55,3504.25,8550
-2621.42,1974.47,4838
-1616.57,2499.31,6124
0,0,0
2494.55,3489.4,8550
-2621.42,1966.07,4838
-1616.57,2488.67,6124
22.5906,660.774,1626
2494.55,3474.55,8550
-2658.27,1985.18,4906
-1616.57,2478.04,6124
22.7017,661.187,1634
2494.55,3459.7,8550
-2696.74,2005.27,4977
-1588.59,2424.69,6018
22.799,661.17,1641
2557.86,3532.28,8767
-2696.74,1996.62,4977
-1616.57,2456.77,6124
22.799,658.32,1641
2557.86,3517.06,8767
-2696.74,1987.98,4977
-1588.59,2403.79,6018
22.799,655.47,1641
2557.86,3501.83,8767
-2696.74,1979.34,4977
-1588.59,2393.34,6018
0,0,0
2557.86,3486.61,8767
-2696.74,1970.69,4977
-1588.59,2382.89,6018
0,0,0
2557.86,3471.38,8767
-2696.74,1962.05,4977
-1588.59,2372.44,6018
0,0,0
2557.86,3456.16,8767
-2696.74,1953.41,4977
-1588.59,2361.98,6018
0,0,0
2557.86,3440.93,8767
-2696.74,1944.76,4977
-1588.59,2351.53,6018
0,0,0
2557.86,3425.71,8767
-2696.74,1936.12,4977
-1561.4,2301.01,5915
0,0,0
2557.86,3410.48,8767
-2696.74,1927.48,4977
-1561.4,2290.74,5915
0,0,0
2557.86,3395.25,8767
-2736.29,1946.98,5050
-1561.4,2280.47,5915
0,0,0
2557.86,3380.03,8767
-2736.29,1938.21,5050
-1561.4,2270.2,5915
0,0,0
2557.86,3364.8,8767
-2736.29,1929.44,5050
-1561.4,2259.92,5915
0,0,0
2557.86,3349.58,8767
-2736.29,1920.67,5050
-1535,2211.62,5815
0,0,0
2557.86,3334.35,8767
-2736.29,1911.9,5050
-1535,2201.52,5815
95.211,2594.5,6853
2557.86,3319.13,8767
-2736.29,1903.13,5050
-1509.66,2155.24,5719
95.211,2582.6,6853
2557.86,3303.9,8767
-2736.29,1894.36,5050
-1509.66,2145.31,5719
95.211,2570.7,6853
2557.86,3288.68,8767
-2736.29,1885.59,5050
-1509.66,2135.38,5719
95.211,2558.8,6853
2557.86,3273.45,8767
-2736.29,1876.82,5050
-1485.11,2090.88,5626
93.3632,2497.47,6720
2557.86,3258.23,8767
-2736.29,1868.05,5050
-1461.09,2047.45,5535
95.211,2534.99,6853
2494.55,3162.73,8550
-2776.93,1886.89,5125
-1461.09,2037.84,5535
95.211,2523.09,6853
2557.86,3227.78,8767
-2776.93,1877.99,5125
-1461.09,2028.23,5535
97.1422,2562.13,6992
2557.86,3212.55,8767
-2541.73,1961.46,4706
-1605.94,2552.48,6124
0,0,0
2509.4,3563.64,8550
-2541.73,1953.29,4706
-1605.94,2541.85,6124
0,0,0
2509.4,3548.79,8550
-2576.83,1971.98,4771
-1605.94,2531.21,6124
0,0,0
2509.4,3533.94,8550
-2576.83,1963.7,4771
-1605.94,2520.58,6124
0,0,0
